StoryID,StoryText,Primary_Type,Ground_Truth_HasAmbiguity,Ground_Truth_Types,LLM_HasAmbiguity,LLM_Types,LLM_Explanation,Model
US-C4-7392,"As a technician, I would like to pay bill to avoid overage charges as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The user story contains vague verb 'pay' and lacks clear priority or urgency,gpt-3.5-turbo
US-C2-2898,"As a medical staff, I want to schedule appointment in order to reduce errors as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The user story contains vague verb 'schedule' and lacks clear priority or urgency,gpt-3.5-turbo
US-C4-8705,"As a user, I need to upgrade plan so that I can avoid overage charges as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The user story contains vague verbs like 'upgrade' and unclear priority with 'as soon as possible',gpt-3.5-turbo
US-C3-4871,"As a shopper, I want to checkout so that I can find desired items as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The verb 'checkout' is vague and could mean different actions. The priority or urgency of the task is not specified.,gpt-3.5-turbo
US-C2-3145,"As a caregiver, I want to view medical records in order to save time as soon as possible",PriorityAmbiguity,True,"['DependencyAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The verb 'view' is vague and the priority 'as soon as possible' is not clearly defined.,gpt-3.5-turbo
US-C2-4106,"As a caregiver, I would like to update system to improve patient care as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']","The user story contains vague verbs like 'update' and 'improve' which are not specific. Additionally, the priority is mentioned as 'as soon as possible' without a clear definition of urgency.",gpt-3.5-turbo
US-C7-11623,"As a buyer, I would like to update inventory to complete purchase as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The verb 'update' is vague and could mean various actions. The priority of 'as soon as possible' is not clearly defined.,gpt-3.5-turbo
US-C1-005,"As a investor, I want to manage account so that I can improve security as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The user story contains vague verb 'manage' and lacks clear priority or urgency,gpt-3.5-turbo
US-C8-12765,"As a engineer, I want to manage operations so that I can ensure quality as soon as possible",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']","The user story contains vague verbs like 'manage', a generic user role 'engineer', and lacks clear priority or urgency",gpt-3.5-turbo
US-C3-6398,"As a store owner, I would like to access dashboard to make informed decisions as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The user story contains vague verb 'access' and lacks clear priority or urgency,gpt-3.5-turbo
US-C3-5806,"As a seller, I want to process payments in order to complete purchase as soon as possible with detailed specifications and comprehensive requirements",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']",The user story contains vague terms like 'process payments' and 'complete purchase as soon as possible'. It lacks clarity on the specific actions needed to process payments and the exact requirements for completing the purchase quickly.,gpt-3.5-turbo
US-C1-1512,"As a financial advisor, I need to transfer funds so that I can track spending as soon as possible with detailed specifications and comprehensive requirements",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'PriorityAmbiguity']","The user story contains vague verbs like 'transfer funds' and 'track spending' which can be considered as Semantic Ambiguity. Additionally, there is no clear priority or urgency specified, indicating Priority Ambiguity.",gpt-3.5-turbo
US-C8-12673,"As a engineer, I want to inspect products so that I can reduce downtime as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['ActorAmbiguity', 'PriorityAmbiguity']",The user role 'engineer' is generic and needs to be specified further. The priority of reducing downtime is mentioned but not clearly defined.,gpt-3.5-turbo
US-C5-9769,"As a investor, I need to schedule appointment so I can save time as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The verb 'schedule' is vague and the priority of 'as soon as possible' is not clearly defined.,gpt-3.5-turbo
US-C2-3245,"As a healthcare provider, I would like to handle patient care to improve patient care as soon as possible",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The user story contains vague verb 'handle' and lacks clear priority or urgency,gpt-3.5-turbo
US-C4-7353,"As a network admin, I need to handle network issues so that I can resolve issues as soon as possible",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The verb 'handle' is vague and the priority of resolving the issues is not clearly specified.,gpt-3.5-turbo
US-C4-7615,"As a user, I want to report outage so that I can optimize performance as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The user story contains vague verb 'optimize' and lacks clear priority or urgency,gpt-3.5-turbo
US-C6-10593,"As a caregiver, I would like to update patient info to improve patient care as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The user story contains semantic ambiguity with the vague verb 'update' and lacks clear priority or urgency,gpt-3.5-turbo
US-C4-8701,"As a network admin, I want to troubleshoot connection in order to reduce costs as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The verb 'troubleshoot' is vague and the priority of 'as soon as possible' is not clearly defined.,gpt-3.5-turbo
US-C2-2498,"As a nurse, I want to generate lab report so that I can improve patient care as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'PriorityAmbiguity']","The verb 'generate' is vague and can be interpreted in different ways. Additionally, the priority of 'as soon as possible' is not clearly defined.",gpt-3.5-turbo
US-C3-5176,"As a user, I want to handle orders in order to complete purchase as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The verb 'handle' is vague and the priority of completing the purchase 'as soon as possible' lacks clear definition.,gpt-3.5-turbo
US-C1-1199,"As a investor, I need to access system so I can meet financial goals as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']","The user story contains vague verbs like 'access' and 'meet financial goals' which can be interpreted in multiple ways. Additionally, there is no clear priority or urgency specified.",gpt-3.5-turbo
US-C2-2500,"As a user, I would like to handle patient care to save time as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The verb 'handle' is vague and the urgency is not clearly specified.,gpt-3.5-turbo
US-C6-11261,"As a medical staff, I need to process medical information so that I can ensure compliance as soon as possible",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The verb 'process' is vague and the priority of 'as soon as possible' is not clearly defined.,gpt-3.5-turbo
US-C1-589,"As a user, I need to download statements so that I can comply with regulations as soon as possible with detailed specifications and comprehensive requirements",PriorityAmbiguity,True,"['ActorAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The user story contains vague verbs like 'comply' and 'download', unclear scope in terms of what statements need to be downloaded, and lacks a clear priority or urgency.",gpt-3.5-turbo
US-C2-3595,"As a healthcare provider, I want to generate lab report so that I can reduce errors as soon as possible",PriorityAmbiguity,True,"['DependencyAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The verb 'generate' is vague and can be more specific. The priority of 'reduce errors as soon as possible' is not clearly defined.,gpt-3.5-turbo
US-C1-2065,"As a account holder, I want to update information in order to track spending as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The verb 'update' is vague and could be more specific. The priority or urgency of the task is not clearly defined.,gpt-3.5-turbo
US-C1-339,"As a financial advisor, I want to handle finances so that I can comply with regulations",SemanticAmbiguity,True,['SemanticAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'handle' is vague and lacks specific actions; 'finances' is too broad without clear scope or boundaries.,deepseek-chat
US-C4-7013,"As a network admin, I want to update configuration so that I can avoid overage charges",SemanticAmbiguity,True,['SemanticAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'update' is vague without specifying what changes are needed, and 'avoid overage charges' lacks clear success criteria or scope boundaries.",deepseek-chat
US-C4-7619,"As a service representative, I would like to manage service to maintain connectivity",SemanticAmbiguity,True,['SemanticAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'manage' is vague and lacks specific actions; 'maintain connectivity' is unclear in scope and success criteria.,deepseek-chat
US-C1-308,"As a financial advisor, I want to access system so that I can improve security with detailed specifications and comprehensive requirements",SemanticAmbiguity,True,['SemanticAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The phrase 'improve security with detailed specifications and comprehensive requirements' is vague and lacks clear, measurable outcomes. The scope of 'security improvements' is undefined, making it unclear what specific actions or features are required.",deepseek-chat
US-C5-9497,"As a customer, I want to process application in order to improve security",SemanticAmbiguity,True,['SemanticAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'process' is vague and lacks specific actions; the scope of 'improve security' is unclear without measurable criteria or boundaries.,deepseek-chat
US-C2-2396,"As a healthcare provider, I need to manage health data so that I can ensure compliance",SemanticAmbiguity,True,['SemanticAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'manage' is vague and lacks specific actions; 'health data' and 'compliance' are undefined in scope and requirements.,deepseek-chat
US-C6-10819,"As a doctor, I want to manage health data in order to enhance safety",SemanticAmbiguity,True,['SemanticAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'manage' is vague and lacks specific actions; 'health data' is too broad without clear scope or boundaries.,deepseek-chat
US-C8-12624,"As a plant manager, I need to optimize workflow so that I can ensure quality with detailed specifications and comprehensive requirements",SemanticAmbiguity,True,['SemanticAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'optimize' is vague and lacks measurable criteria, and the scope of 'workflow' is undefined, making completeness unclear.",deepseek-chat
US-C6-10998,"As a medical staff, I want to process medical information so that I can enhance safety",SemanticAmbiguity,True,['SemanticAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","'Process' is vague (SemanticAmbiguity), scope of 'medical information' and 'enhance safety' is unclear (ScopeAmbiguity), and 'medical staff' is too generic (ActorAmbiguity).",deepseek-chat
US-C4-8811,"As a service representative, I would like to handle network issues to avoid overage charges",SemanticAmbiguity,True,['SemanticAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'handle' is vague and lacks specific actions; the scope of 'network issues' is undefined, with no clear boundaries or completion criteria.",deepseek-chat
